Year,Month,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Day,Date
2019,3,13.31578947368421,0.44870789605305966,0.6279319381349617,0.4249621199292611,0.413002693863363,0.46345010003146275,0.46818727448905795,0.41872459741729695,0.5113092538407714,0.48873021442245945,0.3031500174553397,0.4246525214099051,0.0,0.45906635423536174,1.903225806451613,16.0,2019-03-16 00:00:00.000000000
2019,4,13.31578947368421,0.39008387670968775,0.5479626442122503,0.37860602648569963,0.3943982122537394,0.44206181127312083,0.40878944107705056,0.4131313131313132,0.47860450969820145,0.4750011876663457,0.2720439058983134,0.38740663540038217,0.0,0.4099869508481948,2.1298245614035087,15.5,2019-04-15 12:00:00.000000000
2019,5,13.31578947368421,0.3711251768906954,0.5749067360903112,0.3570077026491753,0.3437512813367183,0.38980065267667374,0.4211010163967264,0.40795261614446676,0.5115560960664455,0.503669804909123,0.271157512808042,0.39439870590167286,0.0,0.41254963588657056,1.9286926994906621,16.0,2019-05-16 00:00:00.000000000
2019,6,13.176570458404075,0.30033580160333184,0.4225927797011437,0.3255609858095144,0.34985766224668546,0.3733958920687125,0.4223385691393918,0.35150100324124095,0.4531983126427371,0.4768456643375698,0.3107856096389281,0.34663551244767943,0.0,0.3453002006482482,2.0,15.67741935483871,2019-06-15 16:15:29.032258048
2019,7,13.1,0.2324807097454026,0.309218009390648,0.3398488282087868,0.29725314892151017,0.35817588367988257,0.43007603194940663,0.3508003421309873,0.414114491979969,0.32437027426065945,0.30736436305913034,0.347920300714935,0.0,0.2714022927219408,2.2096774193548385,16.0,2019-07-16 00:00:00.000000000
2019,8,13.1712,0.20329573987656174,0.25677460463688007,0.3358168256721596,0.26045258809957955,0.3351572851210818,0.42503927858470425,0.38927272727272727,0.41635807722616236,0.30210390330889636,0.2859275922671353,0.3592249809596344,0.0,0.26210115702479336,2.0432,16.104,2019-08-16 02:29:45.600000000
2019,9,13.065378900445765,0.2126515325542376,0.2380671278314328,0.3247844522998556,0.27426164863632135,0.3309638797425996,0.3775271766841698,0.36933788103921833,0.3907617585654954,0.320852927503753,0.29134557381501397,0.35830290081242666,0.0,0.2523497844854051,2.0430906389301633,15.687964338781574,2019-09-15 16:30:40.118870784
2019,10,12.869565217391305,0.38688152900721823,0.4289054052860941,0.41208758013629504,0.3703186183163036,0.4381186101911011,0.43867901439221685,0.4093512261464576,0.4425799378203067,0.42818061878000835,0.33551147777775037,0.3967510139729045,0.0,0.38176254448089203,2.2061711079943898,16.0,2019-10-16 00:00:00.000000000
2019,11,12.869565217391305,0.5515910831277121,0.6451148705932617,0.458770860305609,0.4628726532800285,0.5324844743321206,0.46073618040570125,0.42475296442687754,0.5122811525679241,0.46443001007916884,0.4019051985430835,0.45655485280969565,0.0,0.5377506288178224,2.2289855072463767,15.5,2019-11-15 12:00:00.000000000
2019,12,12.869565217391305,0.5582740186286844,0.6340505417043785,0.4417526569507681,0.4410211368220025,0.5059077603420401,0.5125036313385019,0.43266819669344214,0.4639333463749327,0.4263294827592116,0.41659169281508124,0.4090041434826404,0.0,0.5338286601833714,2.259467040673212,16.0,2019-12-16 00:00:00.000000000
2020,1,12.900409276944066,0.5213599684062596,0.6196137214499535,0.45827264383755606,0.42285676109073306,0.5198809312357683,0.5479514975689525,0.4287486047376907,0.4519037774531084,0.42459714518001,0.37463346096763905,0.36851861280156767,0.0,0.4890487411633387,2.305593451568895,16.286493860845837,2020-01-16 06:52:33.069576960
2020,2,12.96,0.4780271688632577,0.6277208183103289,0.4900052835681032,0.433142662100275,0.5391071964844388,0.5205337979457988,0.39251828631138974,0.4855378929920383,0.47787860775378116,0.34561541724743955,0.35154240092444256,0.0,0.44281789683670564,2.0717241379310343,15.0,2020-02-15 00:00:00.000000000
2020,3,12.644472361809045,0.315619002736095,0.41912167643838727,0.3464140593107195,0.3030020044029922,0.37968699189919386,0.4806043018838945,0.34330744632252175,0.4597257366422341,0.45697437388381706,0.34989755455661437,0.36449670285930796,0.0,0.31731176543876405,2.0829145728643215,16.131909547738694,2020-03-16 03:09:56.984924672
2020,4,12.5,0.23934901592962704,0.31181601294452516,0.28820468343451866,0.2274114138010986,0.27520170883636874,0.45764438631513726,0.27686965811965814,0.4129968075003536,0.4628315204598145,0.26973773151277547,0.28507528267619664,0.0,0.25165077346895526,2.0205128205128204,15.5,2020-04-15 12:00:00.000000256
2020,5,12.5,0.2140515081641564,0.31627508963748396,0.2896805327491056,0.22264268682606794,0.27568969508898594,0.4057693716893382,0.2716745619971426,0.39828502542984356,0.4736707374173259,0.2766400502383268,0.2913771239693162,0.0,0.249111006295757,1.7419354838709677,16.0,2020-05-16 00:00:00.000000000
2020,6,12.5,0.1969015003261578,0.2531830569629971,0.27793715391286944,0.2336551700448549,0.2504359718724177,0.38279896143873554,0.27621891996892,0.38887171404901905,0.4100656393998974,0.2710580866116894,0.30097740543285095,0.0,0.21607755880483148,1.6987179487179487,15.5,2020-06-15 11:59:59.999999744
2020,7,12.5,0.21515997174585155,0.25927287436960395,0.27495719082883,0.21983174418704504,0.2569925572902091,0.35032644783453615,0.28234265734265734,0.33837970540098194,0.3123358379946452,0.20643504123293227,0.2695236979319234,0.0,0.2082644628099173,1.5,1.0,2020-07-01 00:00:00.000000000
